Title,First Name,E-mail Address,Business Street,Company
VRTEC VODMAT,VRTEC VODMAT,vrtec.vodmat@guest.arnes.si,"Korytkova ulica 24, 1000 Ljubljana",", VRTEC VODMAT"
CENTER ZA SOCIALNO DELO DOMŽALE,CENTER ZA SOCIALNO DELO DOMŽALE,gpcsd.domza@gov.si,"Ljubljanska cesta 70, 1230 Domžale",", CENTER ZA SOCIALNO DELO DOMŽALE"
KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE Kmetijsko gozdarski zavod Celje,KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE Kmetijsko gozdarski zavod Celje,tajnistvo@ce.kgzs.si,"Trnoveljska cesta 1, 3000 Celje",", KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE Kmetijsko gozdarski zavod Celje"
CENTER ZA SOCIALNO DELO BREŽICE,CENTER ZA SOCIALNO DELO BREŽICE,gpcsd.brezi@gov.si,"Cesta prvih borcev 24, 8250 Brežice",", CENTER ZA SOCIALNO DELO BREŽICE"
OSNOVNA ŠOLA MIŠKA KRANJCA,OSNOVNA ŠOLA MIŠKA KRANJCA,group1-osljmikra@guest.arnes.si,"Kamnogoriška cesta 35, 1000 Ljubljana",", OSNOVNA ŠOLA MIŠKA KRANJCA"
OSNOVNA ŠOLA TRZIN,OSNOVNA ŠOLA TRZIN,os-trzin@guest.arnes.si,"Mengeška cesta 7 B, 1236 Trzin",", OSNOVNA ŠOLA TRZIN"
DOM STAREJŠIH OBČANOV KOČEVJE,DOM STAREJŠIH OBČANOV KOČEVJE,tajnistvo@dsokocevje.si,"Roška cesta 22, 1330 Kočevje",", DOM STAREJŠIH OBČANOV KOČEVJE"
ŠOLSKI CENTER NOVO MESTO,ŠOLSKI CENTER NOVO MESTO,info@sc-nm.si,"Šegova ulica 112, 8000 Novo mesto",", ŠOLSKI CENTER NOVO MESTO"
INSTITUT INFORMACIJSKIH ZNANOSTI,INSTITUT INFORMACIJSKIH ZNANOSTI,izum@izum.si,"Prešernova ulica 17, 2000 Maribor",", INSTITUT INFORMACIJSKIH ZNANOSTI"
VRTEC PEDENJPED,VRTEC PEDENJPED,vrtec.pedenjped@guest.arnes.si,"Cerutova ulica 6, 1000 Ljubljana",", VRTEC PEDENJPED"
SREDNJA ŠOLA ZAGORJE,SREDNJA ŠOLA ZAGORJE,ss.zagorje@guest.arnes.si,"Cesta zmage 5, 1410 Zagorje ob Savi",", SREDNJA ŠOLA ZAGORJE"
OSNOVNA ŠOLA IVANA GROHARJA,OSNOVNA ŠOLA IVANA GROHARJA,os.ivanagroharja@guest.arnes.si,"Podlubnik 1, 4220 Škofja Loka",", OSNOVNA ŠOLA IVANA GROHARJA"
DIJAŠKI DOM POLJANE,DIJAŠKI DOM POLJANE,dd-poljane@guest.arnes.si,"Potočnikova ulica 3, 1000 Ljubljana",", DIJAŠKI DOM POLJANE"
OSNOVNA ŠOLA MARIJE VERE,OSNOVNA ŠOLA MARIJE VERE,info@os-marijevere.si,"Ljubljanska cesta 16 A, 1241 Kamnik",", OSNOVNA ŠOLA MARIJE VERE"
CENTER ZA DOPISNO IZOBRAŽEVANJE UNIVERZUM,CENTER ZA DOPISNO IZOBRAŽEVANJE UNIVERZUM,info@cdi-univerzum.si,"Grošljeva ulica 4, 1000 Ljubljana",", CENTER ZA DOPISNO IZOBRAŽEVANJE UNIVERZUM"
VVZ ILKE DEVETAK BIGNAMI TOLMIN,VVZ ILKE DEVETAK BIGNAMI TOLMIN,vrtec.tolmin@guest.arnes.si,"Ulica prekomorskih brigad 1, 5220 Tolmin",", VVZ ILKE DEVETAK BIGNAMI TOLMIN"
KNJIŽNICA DOMŽALE,KNJIŽNICA DOMŽALE,info@dom.sik.si,"Cesta talcev 4, 1230 Domžale",", KNJIŽNICA DOMŽALE"
MEDNARODNI GRAFIČNI LIKOVNI CENTER,MEDNARODNI GRAFIČNI LIKOVNI CENTER,info@mglc-lj.si,"Pod turnom 3, 1000 Ljubljana",", MEDNARODNI GRAFIČNI LIKOVNI CENTER"
OSNOVNA ŠOLA FRANCETA BEVKA TOLMIN,OSNOVNA ŠOLA FRANCETA BEVKA TOLMIN,os.tolmin@guest.arnes.si,"Dijaška ulica 12 B, 5220 Tolmin",", OSNOVNA ŠOLA FRANCETA BEVKA TOLMIN"
GIMNAZIJA TOLMIN,GIMNAZIJA TOLMIN,gimnazija.tolmin@guest.arnes.si,"Dijaška ulica 12 B, 5220 Tolmin",", GIMNAZIJA TOLMIN"
CENTER ZA SOCIALNO DELO RIBNICA,CENTER ZA SOCIALNO DELO RIBNICA,gpcsd.ribni@gov.si,"Škrabčev trg 17, 1310 Ribnica",", CENTER ZA SOCIALNO DELO RIBNICA"
OSNOVNA ŠOLA NOVE JARŠE,OSNOVNA ŠOLA NOVE JARŠE,os-novejarse@guest.arnes.si,"Clevelandska ulica 11, 1000 Ljubljana",", OSNOVNA ŠOLA NOVE JARŠE"
MLADINSKO KLIMATSKO ZDRAVILIŠČE RAKITNA,MLADINSKO KLIMATSKO ZDRAVILIŠČE RAKITNA,info@mkz-rakitna.si,"Rakitna 96, 1352 Preserje",", MLADINSKO KLIMATSKO ZDRAVILIŠČE RAKITNA"
POKLICNA GASILSKA ENOTA KRŠKO,POKLICNA GASILSKA ENOTA KRŠKO,pge.krsko@siol.net,"Tovarniška ulica 19, 8270 Krško",", POKLICNA GASILSKA ENOTA KRŠKO"
DOM STAREJŠIH OBČANOV ČRNOMELJ,DOM STAREJŠIH OBČANOV ČRNOMELJ,crnomelj@ssz-slo.si,"Ulica 21. oktobra 19 C, 8340 Črnomelj",", DOM STAREJŠIH OBČANOV ČRNOMELJ"
CENTER ZA SOCIALNO DELO DRAVOGRAD,CENTER ZA SOCIALNO DELO DRAVOGRAD,gpcsd.dravo@gov.si,"Meža 4, 2370 Dravograd",", CENTER ZA SOCIALNO DELO DRAVOGRAD"
OSNOVNA ŠOLA ŠALEK VELENJE,OSNOVNA ŠOLA ŠALEK VELENJE,os-salek.velenje@guest.arnes.si,"Šalek 87, 3320 Velenje",", OSNOVNA ŠOLA ŠALEK VELENJE"
JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD II. OSNOVNA ŠOLA ROGAŠKA SLATINA,JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD II. OSNOVNA ŠOLA ROGAŠKA SLATINA,info@iios-rogaska.com,"Ulica Kozjanskega odreda 4, 3250 Rogaška Slatina",", JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD II. OSNOVNA ŠOLA ROGAŠKA SLATINA"
"KULTURNI, KONGRESNI IN PROMOCIJSKI CENTER AVDITORIJ PORTOROŽ CENTRO CULTURALE, CONGRESSUALE E PROMOZIONALE AVDITORIJ PORTOROSE","KULTURNI, KONGRESNI IN PROMOCIJSKI CENTER AVDITORIJ PORTOROŽ CENTRO CULTURALE, CONGRESSUALE E PROMOZIONALE AVDITORIJ PORTOROSE",info@avditorij.si,"Senčna pot 8 A, 6320 Portorož - Portorose",", KULTURNI, KONGRESNI IN PROMOCIJSKI CENTER AVDITORIJ PORTOROŽ CENTRO CULTURALE, CONGRESSUALE E PROMOZIONALE AVDITORIJ PORTOROSE"
CENTER ZA SOCIALNO DELO ZAGORJE OB SAVI,CENTER ZA SOCIALNO DELO ZAGORJE OB SAVI,gpcsd.zagor@gov.si,"Cesta zmage 7, 1410 Zagorje ob Savi",", CENTER ZA SOCIALNO DELO ZAGORJE OB SAVI"
CENTER ZA SOCIALNO DELO ČRNOMELJ,CENTER ZA SOCIALNO DELO ČRNOMELJ, gpcsd.crnom@gov.si,"Ulica 21. oktobra 9, 8340 Črnomelj",", CENTER ZA SOCIALNO DELO ČRNOMELJ"
OSNOVNA ŠOLA MATIJE ČOPA KRANJ,OSNOVNA ŠOLA MATIJE ČOPA KRANJ,o-mc.kr@guest.arnes.si,"Ulica Tuga Vidmarja 1, 4000 Kranj",", OSNOVNA ŠOLA MATIJE ČOPA KRANJ"
OŠ NOVE FUŽINE,OŠ NOVE FUŽINE,group1.osljnf@guest.arnes.si,"Preglov trg 8, 1000 Ljubljana",", OŠ NOVE FUŽINE"
CENTER ZA SOCIALNO DELO ORMOŽ,CENTER ZA SOCIALNO DELO ORMOŽ,gpcsd.ormoz@gov.si,"Ptujska cesta 12, 2270 Ormož",", CENTER ZA SOCIALNO DELO ORMOŽ"
CENTER ZA SOCIALNO DELO TRŽIČ,CENTER ZA SOCIALNO DELO TRŽIČ,gpcsd.trzic@gov.si,"Usnjarska ulica 3, 4290 Tržič",", CENTER ZA SOCIALNO DELO TRŽIČ"
KULTURNI CENTER JANEZA TRDINE,KULTURNI CENTER JANEZA TRDINE,info@kcjt.si,"Novi trg 5, 8000 Novo mesto",", KULTURNI CENTER JANEZA TRDINE"
CENTER ZA SOCIALNO DELO MOZIRJE,CENTER ZA SOCIALNO DELO MOZIRJE,gpcsd.mozir@gov.si,"Šmihelska cesta 2, 3330 Mozirje",", CENTER ZA SOCIALNO DELO MOZIRJE"
CENTER ZA SOCIALNO DELO TRBOVLJE,CENTER ZA SOCIALNO DELO TRBOVLJE,gpcsd.trbov@gov.si,"Mestni trg 5 A, 1420 Trbovlje",", CENTER ZA SOCIALNO DELO TRBOVLJE"
CENTER ZA SOCIALNO DELO LOGATEC,CENTER ZA SOCIALNO DELO LOGATEC,gpcsd.logat@gov.si,"Tržaška cesta 50 A, 1370 Logatec",", CENTER ZA SOCIALNO DELO LOGATEC"
CENTER ZA SOCIALNO DELO HRASTNIK,CENTER ZA SOCIALNO DELO HRASTNIK,gpcsd.hrast@gov.si,"Log 9, 1430 Hrastnik",", CENTER ZA SOCIALNO DELO HRASTNIK"
OSNOVNA ŠOLA LOKA ČRNOMELJ,OSNOVNA ŠOLA LOKA ČRNOMELJ,info@os-loka-crnomelj.si,"Kidričeva ulica 18, 8340 Črnomelj",", OSNOVNA ŠOLA LOKA ČRNOMELJ"
CENTER ZA SOCIALNO DELO METLIKA,CENTER ZA SOCIALNO DELO METLIKA,gpcsd.metli@gov.si,"Naselje Borisa Kidriča 5 A, 8330 Metlika",", CENTER ZA SOCIALNO DELO METLIKA"
ZAVOD REPUBLIKE SLOVENIJE ZA ZAPOSLOVANJE,ZAVOD REPUBLIKE SLOVENIJE ZA ZAPOSLOVANJE,gpzrsz@ess.gov.si,"Rožna dolina, cesta IX 6, 1000 Ljubljana",", ZAVOD REPUBLIKE SLOVENIJE ZA ZAPOSLOVANJE"
CENTER ZA SOCIALNO DELO KOČEVJE Kočevje,CENTER ZA SOCIALNO DELO KOČEVJE Kočevje,gpcsd.kocev@gov.si,"Ljubljanska cesta 9, 1330 Kočevje",", CENTER ZA SOCIALNO DELO KOČEVJE Kočevje"
KNJIŽNICA KOČEVJE,KNJIŽNICA KOČEVJE,sikkoc@koc.sik.si,"Trg zbora odposlancev 26, 1330 Kočevje",", KNJIŽNICA KOČEVJE"
OSNOVNA ŠOLA LIVADA,OSNOVNA ŠOLA LIVADA,group1.osljli@guest.arnes.si,"Ulica Dušana Kraigherja 2, 1000 Ljubljana",", OSNOVNA ŠOLA LIVADA"
POKRAJINSKI MUZEJ KOČEVJE,POKRAJINSKI MUZEJ KOČEVJE,info@pmk-kocevje.si,"Prešernova ulica 11, 1330 Kočevje",", POKRAJINSKI MUZEJ KOČEVJE"
OSNOVNA ŠOLA KOLEZIJA,OSNOVNA ŠOLA KOLEZIJA,o-kolezija.lj@guest.arnes.si,"Cesta v Mestni log 46, 1000 Ljubljana",", OSNOVNA ŠOLA KOLEZIJA"
SOCIALNO-VARSTVENI ZAVOD DUTOVLJE,SOCIALNO-VARSTVENI ZAVOD DUTOVLJE,info@svz-dutovlje.si ,"Dutovlje 128, 6221 Dutovlje",", SOCIALNO-VARSTVENI ZAVOD DUTOVLJE"
"PRIZMA PONIKVE, posebni socialno varstveni zavod","PRIZMA PONIKVE, posebni socialno varstveni zavod",info@prizma-ponikve.si,"Ponikve 76, 1312 Videm - Dobrepolje",", PRIZMA PONIKVE, posebni socialno varstveni zavod"
OSNOVNA ŠOLA ANTONA GLOBOČNIKA POSTOJNA,OSNOVNA ŠOLA ANTONA GLOBOČNIKA POSTOJNA,os.antona-globocnika-po@guest.arnes.si,"Cesta na Kremenco 2, 6230 Postojna",", OSNOVNA ŠOLA ANTONA GLOBOČNIKA POSTOJNA"
OSNOVNA ŠOLA MIROSLAVA VILHARJA POSTOJNA,OSNOVNA ŠOLA MIROSLAVA VILHARJA POSTOJNA,tajnistvo.vilhar@guest.arnes.si,"Trg padlih borcev 1 A, 6230 Postojna",", OSNOVNA ŠOLA MIROSLAVA VILHARJA POSTOJNA"
DOM STAREJŠIH OBČANOV ILIRSKA BISTRICA,DOM STAREJŠIH OBČANOV ILIRSKA BISTRICA,info@dso-ilb.si,"Kidričeva ulica 15, 6250 Ilirska Bistrica",", DOM STAREJŠIH OBČANOV ILIRSKA BISTRICA"
ZDRAVSTVENI DOM DOMŽALE,ZDRAVSTVENI DOM DOMŽALE,info@zd-domzale.si,"Mestni trg 2, 1230 Domžale",", ZDRAVSTVENI DOM DOMŽALE"
ZDRAVSTVENI DOM PTUJ,ZDRAVSTVENI DOM PTUJ,tajnistvo@zd-ptuj.si,"Potrčeva cesta 19 A, 2250 Ptuj",", ZDRAVSTVENI DOM PTUJ"
GIMNAZIJA MURSKA SOBOTA,GIMNAZIJA MURSKA SOBOTA,tajnistvo.gim-ms@guest.arnes.si,"Šolsko naselje 12, 9000 Murska Sobota",", GIMNAZIJA MURSKA SOBOTA"
SREDNJA POKLICNA IN TEHNIŠKA ŠOLA MURSKA SOBOTA,SREDNJA POKLICNA IN TEHNIŠKA ŠOLA MURSKA SOBOTA,ludvik.sukic@guest.arnes.si,"Šolsko naselje 12, 9000 Murska Sobota",", SREDNJA POKLICNA IN TEHNIŠKA ŠOLA MURSKA SOBOTA"
KOSOVELOV DOM SEŽANA - kulturni center Krasa,KOSOVELOV DOM SEŽANA - kulturni center Krasa,info@kosovelovdom.si,"Kosovelova ulica 4 A, 6210 Sežana",", KOSOVELOV DOM SEŽANA - kulturni center Krasa"
KOROŠKA GALERIJA LIKOVNIH UMETNOSTI,KOROŠKA GALERIJA LIKOVNIH UMETNOSTI,galerija@glu-sg.si,"Glavni trg 24, 2380 Slovenj Gradec",", KOROŠKA GALERIJA LIKOVNIH UMETNOSTI"
KNJIŽNICA KSAVERJA MEŠKA SLOVENJ GRADEC,KNJIŽNICA KSAVERJA MEŠKA SLOVENJ GRADEC,knjiznicasg@sg.sik.si,"Ronkova ulica 4, 2380 Slovenj Gradec",", KNJIŽNICA KSAVERJA MEŠKA SLOVENJ GRADEC"
JAVNI ZAVOD ZA GASILSKO IN REŠEVALNO DEJAVNOST -Gasilska enota Nova Gorica,JAVNI ZAVOD ZA GASILSKO IN REŠEVALNO DEJAVNOST -Gasilska enota Nova Gorica,gasilska.enota@siol.net,"Sedejeva ulica 9, 5000 Nova Gorica",", JAVNI ZAVOD ZA GASILSKO IN REŠEVALNO DEJAVNOST -Gasilska enota Nova Gorica"
ANDRAGOŠKI CENTER REPUBLIKE SLOVENIJE V angleškem jeziku: Slovenian Institute for Adult Education,ANDRAGOŠKI CENTER REPUBLIKE SLOVENIJE V angleškem jeziku: Slovenian Institute for Adult Education,info@acs.si,"Šmartinska cesta 134 A, 1000 Ljubljana",", ANDRAGOŠKI CENTER REPUBLIKE SLOVENIJE V angleškem jeziku: Slovenian Institute for Adult Education"
LJUDSKA UNIVERZA SEŽANA,LJUDSKA UNIVERZA SEŽANA,info@lu-sezana.si,"Bazoviška cesta 9, 6210 Sežana",", LJUDSKA UNIVERZA SEŽANA"
ZAVOD ZA GASILNO IN REŠEVALNO SLUŽBO SEŽANA,ZAVOD ZA GASILNO IN REŠEVALNO SLUŽBO SEŽANA,info@zgrs.si,"Bazoviška cesta 13, 6210 Sežana",", ZAVOD ZA GASILNO IN REŠEVALNO SLUŽBO SEŽANA"
GORNJESAVSKI MUZEJ JESENICE,GORNJESAVSKI MUZEJ JESENICE,tajnistvo@gornjesavskimuzej.si,"Cesta Franceta Prešerna 45, 4270 Jesenice",", GORNJESAVSKI MUZEJ JESENICE"
Knjižnica Franceta Balantiča Kamnik,Knjižnica Franceta Balantiča Kamnik,mkk@kam.sik.si,"Ljubljanska cesta 1, 1241 Kamnik",", Knjižnica Franceta Balantiča Kamnik"
VARSTVENO DELOVNI CENTER ZAGORJE OB SAVI,VARSTVENO DELOVNI CENTER ZAGORJE OB SAVI,vdc-zagorje@siol.net,"Cesta 9. avgusta 59 C, 1410 Zagorje ob Savi",", VARSTVENO DELOVNI CENTER ZAGORJE OB SAVI"
ZAVOD ZA ZDRAVSTVENO ZAVAROVANJE SLOVENIJE,ZAVOD ZA ZDRAVSTVENO ZAVAROVANJE SLOVENIJE,info@zzzs.si,"Miklošičeva cesta 24, 1000 Ljubljana",", ZAVOD ZA ZDRAVSTVENO ZAVAROVANJE SLOVENIJE"
GLASBENA ŠOLA GROSUPLJE,GLASBENA ŠOLA GROSUPLJE,glasbena.sola.grosuplje@siol.net,"Partizanska cesta 5, 1290 Grosuplje",", GLASBENA ŠOLA GROSUPLJE"
MESTNA KNJIŽNICA GROSUPLJE,MESTNA KNJIŽNICA GROSUPLJE,knjiznicagrs@gro.sik.si,"Adamičeva cesta 15, 1290 Grosuplje",", MESTNA KNJIŽNICA GROSUPLJE"
KULTURNI DOM SLOVENJ GRADEC,KULTURNI DOM SLOVENJ GRADEC,kulturni.dom@siol.net,"Francetova cesta 5, 2380 Slovenj Gradec",", KULTURNI DOM SLOVENJ GRADEC"
KNJIŽNICA MIKLOVA HIŠA,KNJIŽNICA MIKLOVA HIŠA,miklova.hisa@siol.net,"Škrabčev trg 21, 1310 Ribnica",", KNJIŽNICA MIKLOVA HIŠA"
OSNOVNA ŠOLA DOBJE,OSNOVNA ŠOLA DOBJE,oscedobje@guest.arnes.si,"Dobje pri Planini 20 A, 3224 Dobje pri Planini",", OSNOVNA ŠOLA DOBJE"
LEKARNA MOZIRJE,LEKARNA MOZIRJE,lekarna.mozirje@siol.net,"Hribernikova ulica 4, 3330 Mozirje",", LEKARNA MOZIRJE"
OSNOVNA ŠOLA LEONA ŠTUKLJA MARIBOR,OSNOVNA ŠOLA LEONA ŠTUKLJA MARIBOR,darko.madzarac@guest.arnes.si,"Klinetova ulica 18, 2000 Maribor",", OSNOVNA ŠOLA LEONA ŠTUKLJA MARIBOR"
OSNOVNA ŠOLA TABOR I MARIBOR,OSNOVNA ŠOLA TABOR I MARIBOR,projekt1.osmbtabi@guest.arnes.si,"Ulica Arnolda Tovornika 21, 2000 Maribor",", OSNOVNA ŠOLA TABOR I MARIBOR"
LJUDSKA KNJIŽNICA METLIKA,LJUDSKA KNJIŽNICA METLIKA,knjiznica-metlika@guest.arnes.si,"Cesta bratstva in enotnosti 23, 8330 Metlika",", LJUDSKA KNJIŽNICA METLIKA"
Akademska in raziskovalna mreža Slovenije,Akademska in raziskovalna mreža Slovenije,arnes@arnes.si,"Tehnološki park 18, 1000 Ljubljana",", Akademska in raziskovalna mreža Slovenije"
ZDRAVSTVENI DOM CELJE,ZDRAVSTVENI DOM CELJE,infos@zd-celje.si,"Gregorčičeva ulica 5, 3000 Celje",", ZDRAVSTVENI DOM CELJE"
OSNOVNA ŠOLA OB RINŽI KOČEVJE,OSNOVNA ŠOLA OB RINŽI KOČEVJE,projekt5.osljobrin@guest.arnes.si,"Cesta v Mestni log 39, 1330 Kočevje",", OSNOVNA ŠOLA OB RINŽI KOČEVJE"
OSNOVNA ŠOLA STARA CERKEV,OSNOVNA ŠOLA STARA CERKEV,os.stara-cerkev@guest.arnes.si,"Stara Cerkev 21, 1332 Stara Cerkev",", OSNOVNA ŠOLA STARA CERKEV"
OSNOVNA ŠOLA STIČNA,OSNOVNA ŠOLA STIČNA,tajnistvo@os-sticna.si,"Cesta občine Hirschaid 1, 1295 Ivančna Gorica",", OSNOVNA ŠOLA STIČNA"
SREDNJA ŠOLA JOSIPA JURČIČA IVANČNA GORICA,SREDNJA ŠOLA JOSIPA JURČIČA IVANČNA GORICA,ravnatelj@ssjj.si,"Cesta občine Hirschaid 3, 1295 Ivančna Gorica",", SREDNJA ŠOLA JOSIPA JURČIČA IVANČNA GORICA"
OSNOVNA ŠOLA BOŽIDARJA JAKCA,OSNOVNA ŠOLA BOŽIDARJA JAKCA,info@os-bozidarjajakca.si,"Nusdorferjeva ulica 10, 1000 Ljubljana",", OSNOVNA ŠOLA BOŽIDARJA JAKCA"
OSNOVNA ŠOLA ANTONA ŽNIDERŠIČA ILIRSKA BISTRICA,OSNOVNA ŠOLA ANTONA ŽNIDERŠIČA ILIRSKA BISTRICA,group1.ospoilbaz@guest.arnes.si,"Rozmanova ulica 25 B, 6250 Ilirska Bistrica",", OSNOVNA ŠOLA ANTONA ŽNIDERŠIČA ILIRSKA BISTRICA"
OSNOVNA ŠOLA DRAGOTINA KETTEJA ILIRSKA BISTRICA,OSNOVNA ŠOLA DRAGOTINA KETTEJA ILIRSKA BISTRICA,o-dkilbistr.po@guest.arnes.si,"Župančičeva ulica 7, 6250 Ilirska Bistrica",", OSNOVNA ŠOLA DRAGOTINA KETTEJA ILIRSKA BISTRICA"
KNJIŽNICA FRANCA KSAVRA MEŠKA ORMOŽ,KNJIŽNICA FRANCA KSAVRA MEŠKA ORMOŽ,knjiznicaorm@orm.sik.si,"Žigrova ulica 6 B, 2270 Ormož",", KNJIŽNICA FRANCA KSAVRA MEŠKA ORMOŽ"
ZDRAVSTVENI DOM ŠENTJUR,ZDRAVSTVENI DOM ŠENTJUR,zd.sentjur@siol.net,"Cesta Leona Dobrotinška 3 B, 3230 Šentjur",", ZDRAVSTVENI DOM ŠENTJUR"
ZDRAVSTVENI DOM ŠMARJE PRI JELŠAH,ZDRAVSTVENI DOM ŠMARJE PRI JELŠAH,zd-smarje@siol.net,"Celjska cesta 16, 3240 Šmarje pri Jelšah",", ZDRAVSTVENI DOM ŠMARJE PRI JELŠAH"
ZDRAVSTVENI DOM SLOVENSKE KONJICE,ZDRAVSTVENI DOM SLOVENSKE KONJICE,zd.slkonjice@siol.net,"Mestni trg 17, 3210 Slovenske Konjice",", ZDRAVSTVENI DOM SLOVENSKE KONJICE"
SREDNJA ŠOLA TEHNIŠKIH STROK ŠIŠKA,SREDNJA ŠOLA TEHNIŠKIH STROK ŠIŠKA,info@ssts.si,"Litostrojska cesta 51, 1000 Ljubljana",", SREDNJA ŠOLA TEHNIŠKIH STROK ŠIŠKA"
DRUGA OSNOVNA ŠOLA SLOVENJ GRADEC,DRUGA OSNOVNA ŠOLA SLOVENJ GRADEC,group1.ossgii@guest.arnes.si,"Kopališka ulica 29, 2380 Slovenj Gradec",", DRUGA OSNOVNA ŠOLA SLOVENJ GRADEC"
ZDRAVSTVENI DOM DR. JOŽETA POTRATE ŽALEC,ZDRAVSTVENI DOM DR. JOŽETA POTRATE ŽALEC,tajnistvo@zd-zalec.si,"Prešernova ulica 6, 3310 Žalec",", ZDRAVSTVENI DOM DR. JOŽETA POTRATE ŽALEC"
ZDRAVSTVENI DOM SEVNICA,ZDRAVSTVENI DOM SEVNICA,tajnistvo@zd-sevnica.si,"Trg svobode 14, 8290 Sevnica",", ZDRAVSTVENI DOM SEVNICA"
Javni zavod za opravljanje spremljajočih dejavnosti vzgoje in izobraževanja Murska Sobota,Javni zavod za opravljanje spremljajočih dejavnosti vzgoje in izobraževanja Murska Sobota,valerija.mes@guest.arnes.si,"Trstenjakova ulica 73, 9000 Murska Sobota",", Javni zavod za opravljanje spremljajočih dejavnosti vzgoje in izobraževanja Murska Sobota"
OSNOVNA ŠOLA I MURSKA SOBOTA,OSNOVNA ŠOLA I MURSKA SOBOTA,oims@guest.arnes.si,"Ulica Štefana Kovača 32, 9000 Murska Sobota",", OSNOVNA ŠOLA I MURSKA SOBOTA"
OSNOVNA ŠOLA IV MURSKA SOBOTA,OSNOVNA ŠOLA IV MURSKA SOBOTA,o4ms@guest.arnes.si,"Trstenjakova ulica 71, 9000 Murska Sobota",", OSNOVNA ŠOLA IV MURSKA SOBOTA"
OSNOVNA ŠOLA III MURSKA SOBOTA,OSNOVNA ŠOLA III MURSKA SOBOTA,o-3.ms@guest.arnes.si,"Trstenjakova ulica 73, 9000 Murska Sobota",", OSNOVNA ŠOLA III MURSKA SOBOTA"
OSNOVNA ŠOLA II MURSKA SOBOTA,OSNOVNA ŠOLA II MURSKA SOBOTA,os2.ms@guest.arnes.si,"Cankarjeva ulica 91, 9000 Murska Sobota",", OSNOVNA ŠOLA II MURSKA SOBOTA"
VALVASORJEVA KNJIŽNICA KRŠKO,VALVASORJEVA KNJIŽNICA KRŠKO,urska@knjiznica-krsko.si,"Cesta krških žrtev 26, 8270 Krško",", VALVASORJEVA KNJIŽNICA KRŠKO"
LJUDSKA UNIVERZA KRŠKO,LJUDSKA UNIVERZA KRŠKO,natasa.krsak@lukrsko.si,"Dalmatinova ulica 6, 8270 Krško",", LJUDSKA UNIVERZA KRŠKO"
OSREDNJA KNJIŽNICA MOZIRJE,OSREDNJA KNJIŽNICA MOZIRJE,knjiznica.mozirje@moz.sik.si,"Hribernikova ulica 1, 3330 Mozirje",", OSREDNJA KNJIŽNICA MOZIRJE"
KULTURNO PRIREDITVENI CENTER NARODNI DOM MARIBOR,KULTURNO PRIREDITVENI CENTER NARODNI DOM MARIBOR,nd@nd-mb.si,"Ulica kneza Koclja 9, 2000 Maribor",", KULTURNO PRIREDITVENI CENTER NARODNI DOM MARIBOR"
SREDNJA FRIZERSKA ŠOLA LJUBLJANA,SREDNJA FRIZERSKA ŠOLA LJUBLJANA,srednja-frizerska-sola@guest.arnes.si,"Litostrojska cesta 53, 1000 Ljubljana",", SREDNJA FRIZERSKA ŠOLA LJUBLJANA"
GLASBENA ŠOLA TRŽIČ,GLASBENA ŠOLA TRŽIČ,gs-trzic@guest.arnes.si,"Šolska ulica 2, 4290 Tržič",", GLASBENA ŠOLA TRŽIČ"
ZAVOD ZA INFORMIRANJE ORMOŽ,ZAVOD ZA INFORMIRANJE ORMOŽ,info@radioprlek.net,"Grajski trg 3, 2270 Ormož",", ZAVOD ZA INFORMIRANJE ORMOŽ"
KNJIŽNICA ŠENTJUR,KNJIŽNICA ŠENTJUR,tatjana.oset@sen.sik.si,"Mestni trg 5 B, 3230 Šentjur",", KNJIŽNICA ŠENTJUR"
KNJIŽNICA BREŽICE,KNJIŽNICA BREŽICE,info@knjiznica-brezice.si,"Trg Jožeta Toporišiča 1, 8250 Brežice",", KNJIŽNICA BREŽICE"
GIMNAZIJA ŠIŠKA,GIMNAZIJA ŠIŠKA,gimnazija.siska@guest.arnes.si,"Aljaževa ulica 32, 1000 Ljubljana",", GIMNAZIJA ŠIŠKA"
CENTER ŠOLSKIH IN OBŠOLSKIH DEJAVNOSTI,CENTER ŠOLSKIH IN OBŠOLSKIH DEJAVNOSTI,info@csod.si,"Frankopanska ulica 9, 1000 Ljubljana",", CENTER ŠOLSKIH IN OBŠOLSKIH DEJAVNOSTI"
POKRAJINSKA IN ŠTUDIJSKA KNJIŽNICA MURSKA SOBOTA,POKRAJINSKA IN ŠTUDIJSKA KNJIŽNICA MURSKA SOBOTA,info@ms.sik.si,"Zvezna ulica 10, 9000 Murska Sobota",", POKRAJINSKA IN ŠTUDIJSKA KNJIŽNICA MURSKA SOBOTA"
POMURSKI MUZEJ MURSKA SOBOTA,POMURSKI MUZEJ MURSKA SOBOTA,info@pomurski-muzej.si,"Trubarjev drevored 4, 9000 Murska Sobota",", POMURSKI MUZEJ MURSKA SOBOTA"
